DateTime;Energy1;Tariff1;Energy2;Tariff2;Energy3;Tariff3;Energy4;Tariff4;Val1;Val2;Val3;Val4;Val5;Val6;Val7;Val8;Val9
03.01.2023 01:35;130771.25;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 01:40;130771.42;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 01:45;130771.64;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 01:50;130771.88;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 01:55;130772.12;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:00;130772.31;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:05;130772.50;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:10;130772.72;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:15;130772.89;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:20;130773.05;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:25;130773.27;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:30;130773.48;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:35;130773.69;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:40;130773.91;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:45;130774.11;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:50;130774.33;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 02:55;130774.58;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:00;130774.83;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:05;130775.03;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:10;130775.20;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:15;130775.39;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:20;130775.63;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:25;130775.94;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:30;130776.17;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:35;130776.44;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:40;130776.66;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:45;130776.89;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:50;130777.14;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 03:55;130777.37;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 04:00;130777.63;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 04:05;130777.86;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 04:10;130778.05;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03.01.2023 04:15;130778.20;0.2300;0.00;10.000;0.00;10.000;0.00;10.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
